time,seconds_elapsed,x,y,z
1727896973938221300,0.05622119140625,-0.0439087363639846,-0.1467714737389236,-0.1113379759818315
1727896973948174300,0.06617431640625,-0.0913910568984225,-0.1542953664377331,-0.201515675035119
1727896973958127400,0.07612744140625,-0.1199384118709713,-0.1591938790690154,-0.2725847689926624
1727896973968081200,0.0860810546875,-0.1184867152253165,-0.1788037116851657,-0.1788029079675674
1727896973978034200,0.0960341796875,-0.0663478375893086,-0.2151680605515837,-0.0336608620613813
1727896973987987200,0.1059873046875,-0.0266593492688611,-0.2523174223158508,0.1081686982959508
1727896973997941200,0.115941162109375,0.0392496402454562,-0.2893906501039862,0.1048649805754423
1727896974007894300,0.125894287109375,-0.0466297040267847,-0.2525695704460144,0.0031844752550125
1727896974017848300,0.135848388671875,-0.1795993555748835,-0.1168465833354741,-0.1084405009746551
1727896974027801300,0.14580126953125,-0.1499662146596238,-0.1146233543280512,-0.1959720694333314
1727896974037754400,0.15575439453125,-0.1023978780758567,-0.111029713750258,-0.1579921751290559
1727896974047708200,0.165708251953125,-0.0180303083397448,-0.1200008826479315,-0.049597851383686
1727896974057661200,0.1756611328125,0.0673819298774004,-0.1076798188004642,0.0183703539490699
1727896974067615200,0.185615234375,0.0688954762455076,-0.1020356754336506,0.0448199694573879
1727896974077568300,0.195568359375,0.040551279162243,-0.1009413773909211,0.1804869155317544
1727896974087521300,0.205521240234375,0.0435676495750434,-0.0721679220449179,0.1058522380471229
1727896974097475300,0.215475341796875,0.0288039966147392,-0.0233783913694322,-0.0967991630196571
1727896974107428400,0.225428466796875,0.0163971541799604,-0.0068039809264242,-0.2081979292780161
1727896974117381400,0.23538134765625,0.0800909518628381,-0.0232592950344085,-0.1755816078335046
1727896974127335400,0.24533544921875,0.1966329810274764,-0.0741655256029218,-0.0603156447529792
1727896974137288400,0.255288330078125,0.0564558275196701,-0.1202648673463612,0.1931003133893012
1727896974147242200,0.2652421875,-0.123216173166316,-0.1170100302688777,0.3208557556867599
1727896974157195300,0.2751953125,-0.2202010497501119,-0.0757195501118898,0.3130038731426
1727896974167148300,0.285148193359375,-0.317878055050224,0.0221900583676993,0.3030512189269065
1727896974177102300,0.295102294921875,-0.3282374999685212,0.1234402825120836,0.1993938605755567
1727896974187055400,0.305055419921875,-0.276095060402248,0.2013508398622274,0.0633785394549369
