time,seconds_elapsed,x,y,z
1730526734028987100,0.011987060546875,1.760785683441162,9.259425283050536,-1.9268834236145016
1730526734038924300,0.02192431640625,1.7769465446472168,9.312546632385253,-1.9062334342956544
1730526734048861200,0.031861083984375,1.756895105743408,9.32691184234619,-1.8785504776000976
1730526734058798300,0.04179833984375,1.740285331726074,9.351302771759032,-1.8926164123535156
1730526734068735200,0.0517353515625,1.7326538139343262,9.37868645324707,-1.9092261863708493
1730526734078672100,0.061672119140625,1.7417817077636717,9.351153134155274,-1.9788076721191403
1730526734088609300,0.071609375,1.73010997467041,9.344419441986084,-2.113930428314209
1730526734098546200,0.081546142578125,1.7170915031433105,9.358485376739502,-2.2911013511657714
1730526734108483300,0.0914833984375,1.686864707183838,9.33364553451538,-2.431162148284912
1730526734118420200,0.101420166015625,1.6581342872619629,9.313893370819091,-2.454206339263916
1730526734128357000,0.111357177734375,1.654094071960449,9.32795930557251,-2.449717211151123
1730526734138294300,0.121294189453125,1.6967407890319823,9.349956033325196,-2.4986487075805663
1730526734148231200,0.131231201171875,1.6980875274658205,9.381379930114743,-2.5189994216918943
1730526734158168300,0.141168212890625,1.6699556579589845,9.367313995361329,-2.543689626312256
1730526734168105200,0.151105224609375,1.6829741294860838,9.362675229644775,-2.457049453735352
1730526734178043100,0.161043212890625,1.739088230895996,9.358036463928222,-2.313696629333496
1730526734187980300,0.170980224609375,1.698835715484619,9.327809667968747,-2.3593360984802243
1730526734197917200,0.180917236328125,1.690156734466553,9.33364553451538,-2.3617303001403807
1730526734207854300,0.190854248046875,1.7196353424072264,9.35908392715454,-2.264615495300293
1730526734217791200,0.200791259765625,1.7105074485778808,9.38482159500122,-2.2487539093017577
1730526734227728100,0.21072802734375,1.695094775390625,9.3722520362854,-2.1829133636474607
1730526734237665300,0.220665283203125,1.7157447647094726,9.330952057647703,-2.092981163787841
1730526734247602200,0.230602294921875,1.721879906463623,9.323769452667236,-2.1862053909301755
1730526734257539300,0.240539306640625,1.6880618080139158,9.315539384460449,-2.2200234893798827
1730526734267476200,0.250476318359375,1.6710031211853027,9.291597367858886,-2.169445979309082
1730526734277413000,0.2604130859375,1.6719009468078612,9.301323812103272,-2.1251532485961917
1730526734287350300,0.270350341796875,1.6904560096740722,9.337685749816892,-2.172438731384277
1730526734297287200,0.280287109375,1.713649838256836,9.370157109832762,-2.192939083099365
1730526734307224300,0.290224365234375,1.6934487617492675,9.393350938415526,-2.2183774757385253
1730526734317161200,0.3001611328125,1.6633716033935546,9.37838717803955,-2.2979846809387205
1730526734327098000,0.31009814453125,1.6964415138244628,9.420435344696044,-2.3024738090515133
1730526734337035800,0.320035888671875,1.7172411407470702,9.426121573638916,-2.2738930267333983
1730526734346973000,0.329972900390625,1.667711093902588,9.412953464508057,-2.24037420349121
1730526734356909800,0.339909912109375,1.6787842765808103,9.394996952056884,-2.232443410491943
1730526734366846700,0.3498466796875,1.6705542083740232,9.375843338775637,-2.221819140625
1730526734376784000,0.359783935546875,1.6762404373168944,9.34786110687256,-2.1918916198730467
1730526734386720800,0.369720703125,1.692251660919189,9.356240812683104,-2.1329344039916998
1730526734396658000,0.379657958984375,1.721879906463623,9.354445161437988,-2.135927156066894
1730526734406595800,0.389595947265625,1.7067665084838866,9.33978067626953,-2.1677999656677245
1730526734416532700,0.39953271484375,1.6831237670898436,9.362824867248534,-2.1752818458557126
1730526734426470000,0.409469970703125,1.697488977050781,9.367014720153808,-2.127248175048828
1730526734436406800,0.41940673828125,1.7118541870117183,9.354145886230468,-2.147598889160156
1730526734446344000,0.429343994140625,1.7242741081237791,9.34711291885376,-2.185906115722656
1730526734456280800,0.43928076171875,1.7604864082336424,9.373898049926757,-2.243366955566406
1730526734466217700,0.4492177734375,1.7558476425170897,9.383624494171142,-2.284816571807861
1730526734476155000,0.45915478515625,1.7630302474975583,9.36566798171997,-2.280477081298828
1730526734486091800,0.469091796875,1.765424449157715,9.3462150932312,-2.27299520111084
1730526734496029000,0.47902880859375,1.7459715606689452,9.327809667968747,-2.2512977485656736
1730526734505965800,0.4889658203125,1.7401356941223145,9.325864379119873,-2.2363339881896973
1730526734515902700,0.49890283203125,1.720533168029785,9.318382498931884,-2.2487539093017577
1730526734525840000,0.50883984375,1.6674118186950682,9.362226316833496,-2.318185757446289
1730526734535776800,0.51877685546875,1.6820763038635254,9.34082813949585,-2.3849241287231444
1730526734545714000,0.5287138671875,1.7369933044433592,9.311199893951416,-2.4335563499450683
1730526734555651000,0.538651123046875,1.706317595672607,9.280973097991945,-2.4666262603759765
1730526734565587700,0.548587646484375,1.6825252166748046,9.325415466308591,-2.458396192169189
1730526734575524900,0.55852490234375,1.6717513092041014,9.36536870651245,-2.369661093139648
1730526734585461800,0.568461669921875,1.6831237670898436,9.38392376937866,-2.2849662094116208
1730526734595400000,0.57839990234375,1.7196353424072264,9.388263259887696,-2.261622743225097
1730526734605336800,0.5883369140625,1.7227777320861817,9.362076679229736,-2.297086855316162
1730526734615274000,0.59827392578125,1.714697301483154,9.363423417663574,-2.2643162200927733
1730526734625211000,0.6082109375,1.713649838256836,9.37853681564331,-2.210147407531738
1730526734635147800,0.618147705078125,1.748665037536621,9.388263259887696,-2.211344508361816
1730526734645085000,0.6280849609375,1.7546505416870115,9.368810371398926,-2.2991817817687985
1730526734655021800,0.638021728515625,1.7248726585388183,9.335590823364257,-2.338686109161377
1730526734664959000,0.647958984375,1.692251660919189,9.331400970458985,-2.318036119842529
1730526734674896000,0.657895751953125,1.690605647277832,9.335141910552975,-2.3056161987304686
1730526734684832800,0.667832763671875,1.7194857048034666,9.370755660247802,-2.3535002319335936
1730526734694770000,0.67777001953125,1.6654665298461913,9.32736075515747,-2.3847744911193844
1730526734704706800,0.687706787109375,1.6309002433776854,9.330802420043945,-2.307112574768066
1730526734714644000,0.69764404296875,1.682824491882324,9.32766003036499,-2.219125663757324
