time,seconds_elapsed,x,y,z
1729519431537441000,0.02644091796875,1.5255553703308105,9.789740950775146,0.0481833084106445
1729519431547432000,0.036431884765625,1.5122376235961914,9.803058697509766,0.0652419952392578
1729519431557422800,0.0464228515625,1.5123872611999511,9.762806182098387,0.055515550994873
1729519431567414000,0.0564140625,1.5052046562194823,9.741707279968262,0.0308253463745117
1729519431577404000,0.06640380859375,1.521964067840576,9.737218151855467,0.0350151992797851
1729519431587395000,0.07639501953125,1.501613353729248,9.721057290649414,0.000598550415039
1729519431597386000,0.086385986328125,1.5147814628601073,9.728539170837402,-0.0137666595458984
1729519431607377000,0.096376953125,1.5185224029541016,9.744400756835937,0.0107739074707031
1729519431617368000,0.1063681640625,1.51942022857666,9.74859060974121,0.028730419921875
1729519431627359000,0.11635888671875,1.5158289260864255,9.717914900970458,0.0652419952392578
1729519431637348900,0.126348876953125,1.5310919616699217,9.720009827423096,0.0908300254821777
1729519431647339300,0.13633935546875,1.520766967010498,9.764751470947266,0.1286883392333984
1729519431657330200,0.146330078125,1.5050550186157226,9.72973627166748,0.1339256553649902
1729519431667321000,0.156321044921875,1.5312415992736816,9.67137760620117,0.1231517478942871
1729519431677312300,0.166312255859375,1.5497966621398924,9.667487028503418,0.1268926879882812
1729519431687303400,0.176303466796875,1.5291466728210448,9.690231944274904,0.1039981346130371
1729519431697294300,0.18629443359375,1.5062521194458007,9.747842421722412,0.0670376464843749
1729519431707285500,0.196285400390625,1.4863503181457518,9.767295310211182,0.0598550415039062
1729519431717275400,0.206275390625,1.4680945304870603,9.76190835647583,0.0365115753173828
1729519431727266300,0.216266357421875,1.4564227973937989,9.738415252685549,-0.0040402153015136
1729519431737257200,0.22625732421875,1.4450503395080565,9.739163440704344,-0.0264858558654785
1729519431747248400,0.236248291015625,1.4061445625305176,9.76220763168335,-0.03187280960083
1729519431757239300,0.2462392578125,1.4606126502990722,9.772831901550292,-0.0591068534851074
1729519431767230200,0.256230224609375,1.4472949035644531,9.732878661346437,-0.0538695373535156
1729519431777221000,0.26622119140625,1.4398130233764648,9.72390040512085,-0.0073322425842285
1729519431787211500,0.27621142578125,1.4510358436584472,9.76220763168335,0.0288800575256347
1729519431797202400,0.286202392578125,1.4203601348876953,9.78151088256836,0.0080804306030273
1729519431807193300,0.296193359375,1.4124293418884275,9.802909059906003,-0.0362123001098632
1729519431817184300,0.306184326171875,1.416020644378662,9.797971018981931,-0.0764648155212402
1729519431827175400,0.316175537109375,1.4312836799621582,9.763404732513427,-0.0594061286926269
1729519431837166300,0.326166259765625,1.453729320526123,9.696516723632811,-0.0450409187316894
1729519431847157200,0.3361572265625,1.5195698661804198,9.682001876068115,-0.0616506927490234
1729519431857147100,0.346147216796875,1.5915455535888672,9.680655137634275,-0.1304839904785156
1729519431867138300,0.35613818359375,1.5925930168151854,9.658209497070311,-0.1116296524047851
1729519431877129200,0.366129150390625,1.6210241615295409,9.658359134674072,-0.0885854614257812
1729519431887120100,0.3761201171875,1.6424223388671877,9.59625952911377,0.0502782348632812
1729519431897111300,0.386111328125,1.7389385932922363,9.555258825683593,0.1303343528747558
1729519431907102500,0.3961025390625,1.818096885681152,9.536105212402344,0.1125274780273437
1729519431917093400,0.40609326171875,1.829020430755615,9.53864905166626,0.079158292388916
1729519431927083300,0.416083251953125,1.818396160888672,9.573364975738524,0.1478419525146484
1729519431937074400,0.426074462890625,1.8760066383361813,9.590274024963378,0.2038064163208007
1729519431947065300,0.4360654296875,1.9584569580078124,9.58354033279419,0.2674023979187011
1729519431957056300,0.44605615234375,1.9615993476867677,9.560196866607663,0.3371335212707519
1729519431967047200,0.456047119140625,1.9794062225341795,9.599701194000245,0.3317465675354004
1729519431977038300,0.466038330078125,2.027739168548584,9.633220017242431,0.2922422401428222
1729519431987029200,0.476029296875,1.9779098464965816,9.64728595199585,0.2700958747863769
1729519431997019400,0.486019287109375,1.9265841484069823,9.642647186279296,0.3866635681152343
1729519432007010300,0.49601025390625,2.005293527984619,9.69756418685913,0.4809352584838867
1729519432017001500,0.50600146484375,2.0444985801696776,9.78106196975708,0.4234744186401367
1729519432026992400,0.515992431640625,1.8421885398864744,9.83134020462036,0.268749136352539
1729519432036983300,0.5259833984375,1.910423287200928,9.654318919372558,0.125097036743164
1729519432046974500,0.535974365234375,2.040458364868164,9.574861351776123,0.1309329032897949
1729519432056965400,0.54596533203125,2.0239982284545897,9.699509475708007,0.2307411849975585
1729519432066956300,0.555956298828125,2.0450971305847165,9.864559752655028,0.3844190040588379
1729519432076946200,0.5659462890625,1.9967641845703124,9.846603240203857,0.4569932418823242
1729519432086937000,0.57593701171875,1.9934721572875973,9.65342109375,0.4872200378417968
1729519432096928300,0.58592822265625,2.137722807312012,9.635015668487547,0.5687725318908691
1729519432106919200,0.595919189453125,2.506429862976074,9.778967043304442,1.3991115951538085
1729519432116910300,0.605910400390625,3.1925182762145994,9.832836580657958,2.117671368408203
1729519432126901500,0.615901611328125,2.743455827331543,9.625139586639404,0.5946598373413086
1729519432136892400,0.625892333984375,2.5631425148010254,9.38571942062378,0.3254617881774902
1729519432146882300,0.63588232421875,2.357241172027588,9.267505713653565,0.1786672988891601
1729519432156873200,0.645873291015625,2.3612813873291016,9.239224206542968,0.4724059150695801
1729519432166864400,0.655864501953125,2.5288755035400388,9.46053822250366,0.5600935508728027
1729519432176855300,0.665855224609375,3.4427123497009275,9.457695108032226,0.5113116920471191
1729519432186846200,0.67584619140625,3.545214108276367,9.337985025024414,0.5057751007080078
1729519432196837000,0.685837158203125,2.109590937805176,9.680655137634275,0.539443561553955
1729519432206828300,0.695828369140625,-0.984465795135498,10.847229896545407,0.6208464179992675
1729519432216818400,0.705818359375,0.6575076309204101,11.193192036437988,3.676595924377441
1729519432226809300,0.715809326171875,2.9510031837463377,10.282497579956054,2.482637483978271
1729519432236800300,0.72580029296875,2.742857276916504,9.56259106826782,2.402431728363037
1729519432246791400,0.73579150390625,1.128716445159912,9.64100117263794,2.9302035568237303
1729519432256782300,0.7457822265625,0.8517372406005859,9.635314943695068,3.0258219856262207
1729519432266773200,0.755773193359375,1.7998410980224608,9.010129035186766,3.17920052947998
1729519432276764400,0.765764404296875,2.6345196517944336,8.023269038391113,3.140294752502441
1729519432286754300,0.77575439453125,2.7979239151000974,7.157615500640869,3.3385645774841306
1729519432296745200,0.7857451171875,3.483413777923584,7.032069551086425,3.2921769203186035
1729519432306736000,0.795736083984375,4.526687151336669,7.305906365966797,2.824559408569336
1729519432316727300,0.805727294921875,5.018396317291259,7.716811225891113,2.0760721145629883
1729519432326718200,0.81571826171875,5.108029241943359,8.33780728149414,1.087865379333496
1729519432336709400,0.82570947265625,5.15830747680664,8.75948604888916,-0.0585083030700683
1729519432346700300,0.8357001953125,5.434388855743408,8.604461491394042,-1.0128969398498535
1729519432356690400,0.8456904296875,5.708524945831298,8.187870402526855,-1.6262614776611328
1729519432366681300,0.855681396484375,5.858162549591064,7.713369561004638,-2.1282956382751466
1729519432376672300,0.86567236328125,5.934777002716064,8.066813581085205,-2.364872689819336
1729519432386663200,0.8756630859375,6.152798991394042,8.619874164581299,-1.9737199935913088
1729519432396654300,0.885654296875,6.562656388092041,8.750807067871094,-1.3437456817626952
1729519432406645200,0.895645263671875,6.811204447937011,8.622118728637695,-0.848445213317871
1729519432416636200,0.90563623046875,6.854599353027344,8.302193531799317,-0.4855740242004394
1729519432426626300,0.915626220703125,6.8022261917114255,7.453299405670165,-0.1698386802673339
1729519432436617500,0.925617431640625,6.335805780792236,6.825868933105468,-0.0971148048400878
1729519432446608400,0.9356083984375,6.056282736968994,7.157615500640869,-0.2539350135803223
1729519432456599300,0.945599365234375,6.678625531005859,7.7778633682250975,-0.3251625129699707
1729519432466590500,0.955590576171875,7.548169646453857,8.198943585205077,-0.0632967063903808
1729519432476581400,0.965581298828125,8.185476200866699,8.333767066192626,0.2117372093200683
1729519432486572300,0.975572265625,8.298452591705322,8.19729757156372,0.4460696968078613
1729519432496562200,0.985562255859375,8.093299436950684,7.887098818969726,0.7471405555725097
1729519432506553300,0.99555322265625,7.618948233032226,7.653514519500732,1.2683283294677734
1729519432516544300,1.005544189453125,6.176292095184325,7.008726084899902,5.106083953094482
1729519432526535200,1.01553515625,7.362918292999267,7.338677001190185,2.313995904541016
1729519432536526000,1.025526123046875,6.647650547027587,7.446565713500976,2.3439234252929686
1729519432546517200,1.035517333984375,6.885574337005615,7.350947284698486,2.367266891479492
1729519432556508400,1.04550830078125,6.484844834136963,7.465120776367187,1.4387655601501463
1729519432566498300,1.055498291015625,5.89886397781372,7.365162857055663,1.2529156562805177
1729519432576489200,1.0654892578125,5.68862314453125,7.368005971527099,0.8809165733337402
1729519432586480400,1.07548046875,5.929090773773193,7.550713485717773,0.5234323379516601
1729519432596471300,1.08547119140625,6.595576660919189,7.568221085357665,0.4703109886169433
1729519432606462200,1.095462158203125,6.58869333114624,7.645434088897705,0.7003039855957031
1729519432616453400,1.105453369140625,6.247519594573975,7.708880432891846,0.812083275604248
1729519432626444300,1.1154443359375,5.999719722747803,7.683142765045165,0.6818985603332519
1729519432636434400,1.125434326171875,5.962011046600342,7.521085240173339,0.4046200805664062
1729519432646425300,1.13542529296875,6.344185486602783,7.352144385528564,0.4752490295410156
1729519432656416300,1.145416259765625,6.40329234008789,7.442525498199463,0.7103297050476074
1729519432666407200,1.1554072265625,6.025756665802001,7.350648009490967,0.9427169036865234
1729519432676398300,1.1653984375,5.608866301727295,6.935104383850097,1.089212117767334
1729519432686389200,1.17538916015625,5.321861377716064,6.7465610031127925,0.9726444244384764
1729519432696380200,1.185380126953125,5.377825841522217,6.757334910583496,0.9085995300292968
1729519432706370000,1.1953701171875,6.792050834655761,6.832303350067138,1.541117681121826
1729519432716361200,1.205361328125,8.0820766166687,7.42486826095581,3.2809541000366207
1729519432726352100,1.21535205078125,7.412597977447509,7.816020957183837,2.5912743843078614
1729519432736343000,1.225343017578125,6.444143405914306,7.3097969436645505,0.7785644523620605
1729519432746334000,1.235333984375,6.268917771911621,6.854898628234863,0.5497685562133788
1729519432756325000,1.2453251953125,6.2201359130859375,7.0464347610473625,1.3434464065551757
1729519432766316300,1.25531640625,6.038176586914062,7.567772172546387,1.4196119468688964
1729519432776306200,1.26530615234375,6.306177535247802,7.621791347503661,1.4315829551696777
1729519432786297000,1.275297119140625,6.402394514465332,7.522581616210937,1.4725836585998535
1729519432796288300,1.285288330078125,6.413916609954834,7.675960160064696,1.451185481262207
1729519432806279200,1.295279052734375,6.194098970031738,8.010549842071534,1.39821376953125
1729519432816270000,1.30527001953125,6.119878718566894,8.461258304595948,1.4475941787719726
1729519432826261200,1.31526123046875,6.2036757766723625,8.536376381683349,1.499069514465332
1729519432836252200,1.325252197265625,6.125864222717285,8.14582223587036,1.694496224975586
1729519432846243000,1.3352431640625,5.414487054443359,7.535600087738037,1.5876549758911132
1729519432856233200,1.345233154296875,4.690689965057373,7.070077502441406,1.828721155548096
1729519432866224400,1.355224365234375,4.328267688751221,6.85684391708374,1.8761562759399413
1729519432876215300,1.36521533203125,4.158728283691406,7.257872695159912,2.130390564727783
1729519432886206200,1.375206298828125,4.097227228546142,7.662193500518798,2.7064953392028808
1729519432896197000,1.385197021484375,4.055179061889648,7.866598467254638,2.844910122680664
1729519432906188300,1.395188232421875,3.7300165489196777,7.953388277435303,3.132962509918213
1729519432916179200,1.40517919921875,3.289483443450928,8.163030560302733,3.506308331298828
1729519432926169000,1.415169189453125,3.228431301116943,8.52904413909912,3.691410047149658
1729519432936160000,1.425159912109375,3.5607764190673827,8.841487455749512,3.731512924957275
1729519432946151200,1.435151123046875,3.9441479598999023,9.00803410873413,3.617339433288574
1729519432956142000,1.44514208984375,3.9598599082946775,9.055618866729736,3.4747347969055173
1729519432966133000,1.455133056640625,4.164115237426757,9.011625411224363,3.275417508697509
1729519432976124200,1.465124267578125,4.48808064956665,9.024494245147704,3.097648035430908
1729519432986115300,1.475115234375,4.773140284729004,9.283666574859618,2.8567314933776853
1729519432996105200,1.485105224609375,4.512770854187012,9.50587841644287,2.5474305664062498
1729519433006096100,1.49509619140625,3.602525310516357,9.440636421203612,2.4109610717773435
1729519433016087300,1.50508740234375,3.2954689476013184,9.3339448097229,2.348113278198242
1729519433026078200,1.515078125,3.625569501495361,9.34696328125,2.3591864608764648
1729519433036069000,1.525069091796875,4.217236586761475,9.409062886810302,2.4344541755676268
1729519433046060000,1.53506005859375,4.378845198822021,9.208398860168456,2.3362919075012205
1729519433056051200,1.54505126953125,4.254197074890136,8.9125653175354,2.438045478057861
1729519433066041300,1.555041259765625,3.417573232269287,8.591742295074463,2.727743878936768
1729519433076032300,1.5650322265625,2.655020003509521,8.640075241088867,3.078494422149658
1729519433086023200,1.575023193359375,2.256834339904785,8.860491431427002,3.362805869293213
1729519433096014300,1.585014404296875,2.229899571228027,9.189394884490966,3.34559754486084
1729519433106005200,1.595005126953125,2.731484819030761,9.373299499511718,2.82830034866333
1729519433115996200,1.60499609375,2.7973253646850584,9.146149617004394,2.7124808433532714
1729519433125987300,1.6149873046875,2.391957096099853,8.921094660949706,3.004423808288574
1729519433135977200,1.624977294921875,2.529324416351318,9.000252953338622,3.133411422729492
1729519433145968000,1.634968017578125,2.6412533439636228,8.838494703674316,2.91119958114624
1729519433155959000,1.644958984375,2.946364418029785,9.04020619354248,2.704998963165283
1729519433165950200,1.6549501953125,2.7296891677856445,9.279476721954346,3.1037831771850586
1729519433175941000,1.664941162109375,2.4693197372436524,9.208548497772217,3.012803514099121
1729519433185932000,1.67493212890625,2.4545056144714352,9.115773183441162,2.801365579986572
1729519433195923200,1.684923095703125,2.321328147125244,9.030180474090576,2.850297076416016
1729519433205913000,1.6949130859375,2.044049667358398,8.789563207244873,2.846855411529541
1729519433215904300,1.704904296875,1.9809025985717768,8.775796547698974,2.8769325698852537
1729519433225895200,1.714895263671875,2.3684639923095703,9.071330815124512,2.986018383026123
1729519433235886000,1.724885986328125,2.6307787117004398,9.127295278930664,2.841468457794189
1729519433245877200,1.734877197265625,2.418742227172852,9.18056626586914,3.068468702697753
1729519433255868200,1.7448681640625,2.1027076080322264,9.249100288391112,3.219153769683837
1729519433265859000,1.754859130859375,1.9316718269348143,9.256282893371582,3.309834157562256
1729519433275850200,1.764850341796875,2.037914525604248,9.344718717193604,3.674052085113525
1729519433285840400,1.77484033203125,2.407968319702148,9.319130686950682,3.157652714538574
1729519433295831300,1.784831298828125,1.969081227874756,9.164405404663086,3.4358290199279784
1729519433305822200,1.794822265625,1.7329530891418456,9.043647858428956,3.57529126663208
1729519433315813000,1.804813232421875,1.6166846710205076,8.735244757080078,4.030488857269287
1729519433325804300,1.81480419921875,2.0682909591674803,8.302343169403075,3.707271633148193
1729519433335795200,1.824795166015625,2.414552374267578,8.002918324279785,3.2555157073974605
1729519433345786000,1.8347861328125,2.486827336883545,8.061875540161132,3.164835319519043
1729519433355776000,1.84477587890625,2.886958289337158,8.441356503295898,3.015945903778076
1729519433365767200,1.85476708984375,2.4256255569458007,8.462754680633545,3.3933319404602047
1729519433375758000,1.864758056640625,2.1333833168029783,8.441356503295898,3.270030554962158
1729519433385749000,1.8747490234375,2.3829788398742675,8.597428524017333,3.4949358734130858
1729519433395740200,1.884740234375,2.142810485839844,8.30593447189331,3.412186278533935
1729519433405731300,1.8947314453125,1.6958429634094236,7.911190473175048,3.583072422027588
1729519433415722200,1.90472216796875,1.82602767868042,7.911938661193847,3.703829968261719
1729519433425713200,1.914713134765625,2.343474512481689,8.128164998626708,3.662081076812744
1729519433435703300,1.924703369140625,2.608781983947754,8.385242401885986,3.334524362182617
1729519433445694200,1.934694091796875,2.255188326263428,8.552986155700683,3.314024010467529
1729519433455685000,1.94468505859375,2.101809782409668,8.477269528198242,3.668515493774414
1729519433465676000,1.954676025390625,2.3110031524658203,8.249820370483398,3.8136639694213854
1729519433475667200,1.964667236328125,2.680009483337402,8.03194801940918,3.539976792144776
1729519433485658000,1.974658203125,2.845059760284424,8.090157047271727,3.564816634368896
1729519433495649000,1.98464892578125,3.471891682434082,8.187571127319336,3.2561142578125
1729519433505639200,1.99463916015625,4.139724308013916,8.156446505737303,2.685396437072754
1729519433515630300,2.00463037109375,5.031265151214599,8.35681125717163,2.168697791290283
1729519433525621200,2.014621337890625,5.297769723510742,8.519766607666016,2.1344307800292968
1729519433535612200,2.024612060546875,4.9337014335632325,8.608950619506835,1.965041012573242
1729519433545603300,2.034603271484375,3.621529286193848,9.371204573059082,2.060958716583252
1729519433555594200,2.04459423828125,2.281075631713867,10.347589937591552,2.298882506561279
1729519433565585200,2.054585205078125,3.5537434516906736,10.76462993927002,2.947112606048584
1729519433575576000,2.064576171875,4.358344847106934,10.286687432861328,2.22151986541748
1729519433585566200,2.074566162109375,4.037222549438476,9.412504551696776,2.080710880279541
1729519433595557000,2.08455712890625,3.564517359161377,8.642319805145263,3.2516251296997067
1729519433605548000,2.094548095703125,3.665073828887939,8.448389470672607,3.4286464149475098
1729519433615539200,2.104539306640625,4.3531075309753415,8.148665350341796,2.8082489097595214
1729519433625530400,2.1145302734375,3.420715621948242,8.223633789825438,2.6218004554748533
1729519433635521300,2.124521240234375,2.307711125183105,8.78492444152832,3.2205005081176754
1729519433645512700,2.1345126953125,1.7796400215148924,9.163058666229247,3.528753971862793
1729519433655502800,2.1445029296875,1.9424457344055173,8.782979152679443,3.9357682540893553
