time,seconds_elapsed,x,y,z
1728103392611443700,0.037443603515625,0.144396561301127,-0.0238452051635831,-0.0389572149038314
1728103392621464800,0.04746484375,0.1340867642108351,0.0085451985705643,-0.0343675490260124
1728103392631487000,0.057487060546875,0.0950480085033923,0.0021038404114544,-0.0392892233371734
1728103392641508900,0.0675087890625,0.0717559071779251,-0.0030672055508941,-0.0197270292550325
1728103392651529700,0.07752978515625,0.0402734120689332,-0.0012481734301894,-0.0014963760375976
1728103392661551900,0.0875517578125,0.0191285519052296,-0.0099641985230147,0.0069780223190784
1728103392671573800,0.09757373046875,0.0272369664937257,-0.0116050245326012,0.0382861837744712
1728103392681595000,0.107594970703125,0.0438254054620862,-0.0170403474543243,0.0363835650235414
1728103392691616800,0.11761669921875,0.0672248396195471,0.020022139744088,0.0269856220811605
1728103392701639000,0.127638916015625,0.0800181971538811,0.0552424331419169,0.0317845467954874
1728103392711660000,0.137659912109375,0.0946137087393552,0.075038947436586,0.0374374579906463
1728103392721682000,0.147681884765625,0.1032902055393904,0.0896252528022974,0.0267927298575639
1728103392731702800,0.157702880859375,0.1022728451903909,0.0908866510402411,0.0028530513435602
1728103392741724700,0.167724609375,0.0828970405258238,0.0605085369765758,-0.0242705179035663
1728103392751746800,0.177746826171875,0.07381210905537,0.0387275708664208,-0.0067360302567481
1728103392761768000,0.187767822265625,0.0601964753527194,0.0178888540424406,0.0002063362270593
1728103392771789800,0.197789794921875,0.0568300676595419,0.0288449131470173,0.0224269358634948
1728103392781812000,0.20781201171875,0.0599820288844406,0.0285122471265494,0.0226069686055183
1728103392791832800,0.217832763671875,0.0649224809613078,0.0079425565022975,0.0003062894701957
1728103392801855000,0.22785498046875,0.0752449183374643,-0.0032329905718564,-0.0038192660272121
1728103392811876900,0.237876953125,0.084802216560021,-0.0109670919552445,-0.0084574472218751
1728103392821897700,0.247897705078125,0.0864177619978785,-0.0019463117621839,-0.0304401464492082
1728103392831919900,0.257919921875,0.0957405208121985,0.0034434184521436,-0.0480208113253116
1728103392841941800,0.267941650390625,0.0902550751384347,-0.0019802870970219,-0.0421235699802637
1728103392851963000,0.277962890625,0.0810809310145676,-0.0155061966896057,-0.0131195938140153
1728103392861984800,0.28798486328125,0.0731225193560123,-0.0246365747369825,0.0030225626915693
1728103392872007000,0.2980068359375,0.0628405601207166,-0.0349235754735767,-0.00095101711452
1728103392882027800,0.30802783203125,0.0811603529263287,-0.0453377097211778,-0.0486731377542018
1728103392892049700,0.318049560546875,0.0914996683720499,-0.0488673451520502,-0.0623673165857791
1728103392902072000,0.328072021484375,0.0942621188227087,-0.0505259990792721,-0.0763245302677154
1728103392912093000,0.338093017578125,0.0739979139510542,-0.0442437770046293,-0.0565875641405582
1728103392922114800,0.34811474609375,0.0581184269696474,-0.0198990248210728,-0.0457329926490783
1728103392932136700,0.35813671875,0.0661762804146856,-0.0056095835100859,-0.033799393749237
1728103392942157800,0.36815771484375,0.0768382519435137,0.020134441012144,-0.0084264675617218
1728103392952180000,0.378179931640625,0.0799233584772795,0.041068727165088,-0.0144727619886398
1728103392962201900,0.388201904296875,0.0925407018575817,0.0484642442438751,-0.0366109440386295
1728103392972222700,0.39822265625,0.0812817873489111,0.0472604214120656,-0.02430091304183
1728103392982244600,0.40824462890625,0.0601152998752892,-0.0082991148550063,0.0111316348671913
1728103392992266000,0.418265869140625,0.0507009172547608,-0.0268801889453083,0.04205576544106
